transaction_amount,transaction_date,merchant_id,customer_id,transaction_type,location,card_type,card_number,is_fraud
99.4,2022-11-09 22:18:36,62b1d836-120a-44fe-8873-88d582adf29d,daf6daef-5a41-4c39-82bb-cb940f0b2330,purchase,North Anna,debit,5624258907121176,0
137.42,2023-04-21 19:28:42,877e2d2e-034b-4722-a17a-01a166d3d179,57efd296-ee3b-4a05-a29a-51a84379dd78,purchase,Lake Timothy,credit,4869680022961160,1
276.86,2023-07-17 22:41:40,481b1594-6788-47d9-a347-866c7e8e29f3,4d28d22a-657d-4561-ad7b-8dfba5b29ea0,refund,Parkfort,credit,4019329973780168,1
973.94,2023-06-03 08:15:01,00dccdaf-d5b3-4222-a6ee-7a7ace908426,315d1f74-94e1-4a96-a1b5-e2af611b1131,refund,East Joshuachester,credit,4745219186230016,0
780.54,2023-07-23 14:26:57,238a33f1-cd34-4fe5-964e-3879092f83bb,15fd4231-7042-4089-967a-a1e04abeed96,purchase,Johnmouth,debit,5744637690526396,0
730.75,2023-04-11 07:37:32,31b90aa1-47fa-4c46-9e72-7ebc30e9470f,a4647c03-cba9-476d-8288-80bccd139c3d,refund,East Jenniferfurt,debit,5422969629095686,1
286.48,2022-11-20 17:12:46,9ec685c0-c3d5-4a01-af03-020eb487241c,cfb5a0f8-a7f0-4049-adc6-22bd4c66bf8a,purchase,South Julia,debit,5801857516577781,0
82.68,2022-09-28 09:05:16,03d6806a-70d7-4de1-befd-7f13ace8ac90,9e846a7e-7606-49db-b410-c64e88f97b97,purchase,East Amy,debit,5452089750500668,0
525.29,2022-12-26 12:41:23,d4b4c1cb-e98c-496f-a47b-6e9782fe4cb4,313fef94-5ee6-478c-b398-d22c50b11517,purchase,South Mary,debit,5691301825517580,0
697.88,2023-01-19 11:42:22,bc4b5d98-8b5f-493c-b200-7812c042f08b,c2768f97-941b-46ea-95f7-39d7323e4ed2,refund,Piercehaven,debit,5368511614124386,0
524.19,2023-06-05 06:40:02,8561c0f3-8e91-472c-bfa3-b56a4b12bf58,7e5f74be-af7d-456e-910b-826c8f871e09,transfer,East Robert,credit,4239634586394831,0
592.21,2023-06-11 09:34:35,104a4e6c-bd77-420b-9167-e1098eb88e0f,d2acd5d0-06f5-4cb8-ad50-bec8f56929c5,transfer,Tonyaberg,debit,5873016590750392,0
210.68,2022-10-09 15:29:56,bf28f1a1-5a4b-4c66-817a-87937eed9925,0fed4d20-a4c3-4390-98f1-4c203d888b31,refund,Lake Tabitha,credit,4146312083797746,0
604.79,2022-12-28 21:47:59,848ff135-1ab5-43ff-8184-1e6b16c5d30c,5febfb15-ad46-4b09-83f7-3f1cb44a33c2,purchase,Marissafort,credit,4853069946406940,0
53.06,2022-11-20 20:56:48,235a0396-1f6b-4568-af0e-ecb19bc6df63,5df998f5-1e37-47f3-9688-e961a4e9ec1f,purchase,Port Thomas,debit,5101374455657316,0
909.95,2023-03-10 11:26:49,5ebbbc41-f957-4d73-adaf-fa7d62e1d278,473fbf92-28af-46ca-929d-3f5350ce766e,purchase,Brittanyland,debit,5141114168392951,0
376.39,2023-03-15 21:16:02,ee9d0076-79d4-4f46-a2ff-1e232baeabf3,ddfa66d7-6eab-44ac-83b8-3cac24bd8b43,purchase,Mitchelltown,debit,5924686545371587,1
555.68,2023-08-06 19:13:42,d71c749f-4a8e-428c-84a5-63b4f758a9cd,0af9a8dc-5bd2-43d5-9b41-7a8b422b59c5,transfer,West Andrewburgh,debit,5758425088607787,1
590.64,2023-06-22 21:51:42,c15e863b-80a6-43a6-b9e3-60d47956dac1,bd9742bc-7472-4a6d-b81f-2cffebe94770,transfer,New Paul,credit,4297882100403834,0
226.95,2022-11-16 16:16:28,69b5c338-6211-4cd8-bbfe-516229b3289e,cd2af228-6bc9-457b-9127-94a54af439db,transfer,Gordonview,credit,4727257169030266,1
459.31,2023-09-01 08:01:26,6fdee3d9-899d-466b-b0d5-8a27ccc74b0d,c62bed0f-9a0b-4f3e-bf75-714ee6b3da7a,transfer,Reedport,debit,5534622532121942,0
457.39,2023-05-08 17:59:10,a5ab41ce-249c-40b5-beb7-29a854f40d93,8bde2532-0393-496a-adee-fc86b8113b53,refund,Patelville,debit,5405224054454284,0
430.46,2022-10-03 16:22:57,99fd2948-bf79-4ade-b9cf-aab474d88614,6cbfd9e4-996c-44e1-9213-b3bf81d4d3fc,purchase,East Rhondabury,debit,5113978661224832,0
486.86,2023-09-02 17:02:36,8dc2cdcc-0c61-434c-8d00-008adb4854c4,8a8f159e-496e-4d12-8781-450c68605722,transfer,Camposmouth,credit,4173180581104836,1
469.34,2023-08-02 00:26:23,6ab30346-d92f-47ce-b50e-ba22f254e2b8,d8f82f77-5a3e-4a52-9db4-8f3ce94edea3,transfer,Lake Heiditon,credit,4199934005149240,1
735.26,2023-02-08 16:39:05,8f959deb-1a36-41d0-a2f9-54883c68a155,2e81fd77-3649-436e-a53f-03edd9731930,purchase,Lake Aaron,debit,5200843376668508,1
764.06,2023-03-01 16:19:29,5bb32228-882a-469e-882e-c7d06254e533,0588d254-b119-4a9d-8639-10d1b73aca53,purchase,Kristinport,credit,4244126996459514,1
860.67,2023-06-17 06:03:49,062e57af-bd32-4dc0-a83e-a94533e20c4f,edd846b9-a6f5-42f8-add5-a5b9219bf6f2,transfer,Jennifertown,credit,4854585552543188,0
578.31,2023-01-20 20:25:47,09510aa6-b334-44c6-bb3a-53f840c63828,94c6d6d9-fd9c-4184-9b94-4d256c53849f,refund,North Robert,credit,4070048587531587,0
136.87,2023-08-06 18:56:03,c229fffe-49c9-49cf-9591-42fa0a536983,55943d80-9e8b-49ec-ba9d-7d5aaf03ee68,transfer,Seanberg,debit,5314247833491163,1
444.52,2023-04-14 04:06:57,cd3a7994-bf9c-42e1-95db-e2d25c6b3d24,0659baf2-8e38-4c82-b4f4-c7c6341d47e6,purchase,North Daniel,credit,4238425209161708,1
785.32,2023-04-27 16:01:39,7b9bd84b-2f07-44be-b640-f0183076071f,ff2d00b4-909e-4342-a1bb-74e373e4414b,refund,New David,credit,4315301720086350,1
770.0,2023-07-11 15:29:36,6bee9159-f169-4eac-ab22-7090799eeff8,e1c5e849-877d-4f16-b627-359764a6463f,refund,East Josephmouth,credit,4605981233467461,1
392.67,2023-07-02 11:35:14,9f9e39b9-16d4-488a-b6c7-37add95c6a18,c4023bc1-62d1-4580-af1b-daa8e0d244ea,refund,Jessicaview,credit,4019940842253167,1
448.98,2023-07-17 06:27:15,ab9a6abd-1d86-4eaf-86b0-6908b08b45d2,d2a064e5-4ac9-4106-aab0-7352f988644d,purchase,South Markmouth,credit,4854658109959634,0
753.39,2023-04-19 18:11:51,b4c87939-0beb-483a-a762-55f53d38d0bb,7df7a367-a2f8-43d0-b7b7-e2e2bd67e57c,purchase,South Georgetown,debit,5789321470328503,1
976.52,2022-11-08 21:39:41,dab153d9-ab01-474e-bab6-d466d7084653,8c391a56-f615-4cc6-aea9-2fa80cbe9d67,refund,Gibsonview,debit,5051465160856743,0
636.26,2023-04-14 10:41:04,d3260c3d-670e-4ae9-a21b-997cca100766,630717ac-d677-4a19-a136-1c5954e551b5,refund,Hugheston,debit,5904428008162460,1
933.38,2022-10-07 18:49:49,3f63068f-33a5-49e3-aff2-295780b68bc0,013d3e93-58d8-4eba-969b-36ff90e437ea,transfer,Christytown,debit,5592278602001544,0
407.18,2022-11-14 00:31:08,fdb98866-c28e-4975-943e-628ece47d03f,df32bd35-2ff4-4bf3-9457-e6dddf485af8,transfer,Johnsonfort,credit,4545618902883616,1
484.79,2022-12-09 16:50:36,bcf631d7-4b04-44cf-b614-87c82fccfa68,a411ace0-8a03-46b8-85e0-689ba17314a0,transfer,East Julie,debit,5385797581911653,0
361.9,2022-11-16 05:42:18,43650d2e-97eb-4923-8818-5c477a3f4cd6,a74b1e2a-1a1a-4528-a5a2-fd4208ea38d7,refund,Port Danielleborough,debit,5492648104358458,1
592.67,2022-12-19 12:23:48,798179c8-b815-49d4-8332-5ba3751563be,6fc92ce3-823b-47f2-a918-e55680ae6b31,transfer,Tiffanymouth,credit,4935337294748321,0
900.07,2023-05-25 22:04:11,cd6e926f-54c8-4d22-bc35-52d8da5c3cdd,c49dcf8a-31fc-4da5-a542-bce3a2689f90,transfer,Ronaldfort,debit,5433271257762045,1
214.57,2022-12-27 14:01:37,6c4fe667-6663-41f8-abbd-8f6fb6984999,0f301399-a34a-4d03-b436-79abb0d41632,transfer,Ronaldfort,debit,5821543975462066,1
347.55,2022-11-26 18:36:13,5a2426a8-9f53-4fcd-9928-95b5c2c8207e,5f023c6a-f091-45db-99a2-a953e0c62c4c,transfer,Port Shannon,credit,4057853262929462,1
247.13,2022-10-03 22:45:48,1114f273-4dc0-48ac-ae3c-a3b1cbc1e780,4aae92a0-072c-4f4a-b3a3-e3aca762fca9,refund,Port Stephenview,debit,5550151989302413,1
733.51,2022-11-22 01:41:01,48d6172a-6248-4ba9-875c-fa91f0188fe4,9a1ab1da-4429-4840-ba90-1a5d4d880383,purchase,Port Jeffreybury,credit,4260776819705596,1
986.5,2023-01-17 02:32:11,9aa9721d-59e4-4e8d-a91d-d636f363700f,0352bd3a-06f2-4802-a150-bcb35d368810,refund,Kentborough,credit,4940764405683340,1
539.59,2023-02-11 13:11:00,bc2c44d3-dcf6-4a57-8431-fbe5e454bca4,4af39404-4ee6-4b6f-9b1c-09707f77693d,purchase,West James,debit,5145120487775615,1
441.31,2023-03-10 19:28:01,64be893f-3e8d-45cc-8769-dde01a9f9221,a03351bb-7b04-4be8-b3a8-330781b4311a,transfer,North Mary,credit,4584380716547005,0
221.23,2022-10-06 20:59:06,d566eb01-ff99-4f10-a72f-e65ca816a10d,5a50ff0d-b240-49b8-9168-0c9e0dd96fe2,purchase,North Dale,debit,5481110891744358,1
966.29,2023-06-09 16:41:17,a6bcba18-7b3f-496e-a6dd-47f8a74f818f,33ef869b-7a7a-4cbd-ab73-d8ccf2f04dbb,transfer,East Lisa,credit,4044188048484968,1
387.89,2023-01-01 03:10:48,55a2236a-5e48-4063-ba15-1e255a57c8d3,a93fd54d-eafd-40d6-b84b-39c41119d006,transfer,Samuelside,debit,5213945372103948,0
985.32,2023-01-08 21:35:57,2fc7feed-19f7-4ccc-ae21-a511d834dbd0,7ef4f027-04c3-4819-94cd-f08c2538f5f8,refund,Lake Michaelberg,credit,4175815421958286,1
160.27,2023-08-27 04:37:33,73bfdc70-04dc-4535-935a-d16e3ebad795,eceb05b9-753e-410a-ab3c-4e1f1aeb1c78,purchase,Joeltown,debit,5547939754898629,0
753.68,2022-10-22 12:58:48,4478b21f-0e5a-4775-9ab2-1de45e127b7e,82b5e98b-d1cd-4bbf-9b1f-e054ed705361,transfer,Hollowayton,credit,4265308562455943,0
778.82,2022-11-20 21:15:42,e861b8eb-0cff-40b8-bd97-1e50192aa173,bc29549d-e009-4095-a255-98d706ee6a61,refund,Stephanieshire,credit,4750434820161143,0
564.56,2023-06-12 10:46:38,fff14ece-506b-4f86-b420-6e4863e178cd,c8e8d7dd-646e-4a96-a33d-dcf524571a5d,purchase,South Brenttown,credit,4445932752303734,1
587.02,2023-08-27 09:03:24,536613a3-e6f3-4c9c-b32f-3d8d786be9e4,acd05da6-85f1-4df1-bf7b-b6f64904fd10,refund,Lewisland,credit,4608287794390468,1
510.77,2022-12-15 10:17:32,fa332fe0-72e9-4594-b16c-90600f469526,66ac3816-1a0d-48c3-85e9-25a98209e075,refund,North Megan,credit,4275637928992984,1
443.83,2023-04-19 20:09:24,c2b6b26c-8354-4bc5-9aeb-2098ba105abd,007e612e-6e35-48e0-9933-3180fcb04902,refund,South Rachel,debit,5826314990522387,1
307.62,2023-07-05 04:44:14,8732fb85-747b-4281-a9c6-ed04ec9459d0,591011e5-8286-4951-ac18-d6d88ec007c3,transfer,Millsfort,credit,4717734949063816,0
239.9,2022-11-20 21:32:11,b822d91d-8a74-44dc-af06-ffa6b8d9a663,2569a507-2dd7-40b5-966e-ff5555444a2d,transfer,Port Alyssa,debit,5333669578671521,0
711.17,2023-01-31 00:52:41,c2cc261f-7653-4eba-b887-8796d7a7644f,fe87c6eb-fbb8-4388-939e-dcfd873770ee,refund,North Angelaport,debit,5018142759823772,1
640.23,2022-12-24 21:47:58,a59413f1-9588-4c76-aeab-f85d5060ed40,c78f3b5e-e525-478b-a7e9-03a943e3296a,transfer,Thomashaven,debit,5325894390045475,0
806.22,2022-12-19 23:42:31,1225cfcc-0aaf-45e0-928e-91d5308e9d83,415d9cc8-b1e1-4155-b60d-132faae986e6,refund,Amandafurt,debit,5593019705913820,0
762.07,2023-09-22 11:01:48,040f0a4f-eca0-4ef6-aa6d-dfa2045afdfc,008b88b4-0eb0-4832-b975-68b7d8849343,transfer,New Angela,credit,4537878693768135,1
471.9,2022-11-15 12:04:50,91ddf985-81f7-45e7-8e55-836d172d9d8c,8d908b38-0ac3-4236-ac5f-f3df847b06f9,refund,New Edward,credit,4780473091171696,1
539.65,2023-05-11 06:15:14,9ad3c63a-39bc-46b6-9aa3-85a5cbdc0ab1,82b57056-faa7-4222-a1a3-50bab85c229a,refund,Elizabethmouth,debit,5195681574949545,0
104.17,2022-12-10 11:50:09,89f397f7-5c80-4832-bba6-efd9b25a6eb1,e4002236-3b9c-4480-873c-082dc3b94a53,refund,Marquezburgh,credit,4419968958651690,0
450.2,2023-07-08 17:37:48,27c9e604-5084-4746-b24f-960a9e627d69,4abfc3ff-b7b4-4394-8206-6bfbff63a0d5,transfer,Chamberston,credit,4502924679460699,1
72.71,2022-10-27 23:20:51,1f7f9797-feb3-4724-b181-e320cc20c7ad,60c0c7f5-a059-48ad-bfcf-bd56dc663158,purchase,East Evelyntown,debit,5384616075243131,1
324.12,2022-11-22 07:03:11,34425e48-2bd2-45ea-80d4-3ed38eaa3a49,74bf77cd-e59f-4359-ba5b-1a8743c95399,refund,North Kerry,debit,5914175040693592,0
133.43,2023-03-30 02:34:18,44e60a79-1f9a-4201-8233-a801b8c11ae9,b98d001c-2438-4126-b92a-520623a6a19e,refund,Emilyborough,debit,5891753547560720,0
559.83,2023-07-09 23:57:14,d6cff6f7-f497-4a4c-bcfb-ede87fc4d778,bbb52c7b-6835-4d14-845d-0ddc4724a85d,refund,South Carriemouth,credit,4783674564450572,0
251.7,2023-05-12 05:56:36,8518b1ab-1447-43db-a7e5-b2a8b5b004df,a417dcb9-8250-4f1a-b9f3-6f9400826443,transfer,East Kevin,debit,5240547932423927,1
810.5,2022-10-19 09:26:48,80ce9cce-8ff2-44f9-bb9f-305d1daaf45f,3122985c-5fea-4328-a117-a98d42a3625a,transfer,New Jessica,credit,4350131988001753,0
981.83,2022-10-16 17:39:27,9be8cb5c-6da7-426f-a110-7ccf7961eb85,bfec9e43-4d1a-4dae-8f7a-7b91e026ed18,transfer,Jonesfurt,debit,5959840954532378,0
713.09,2023-06-30 05:32:49,009c5c3b-cad9-4bb9-9171-244b2923abdc,e60cbbbe-48fc-4957-b1a0-05ee84d45b39,refund,West Alanmouth,credit,4968651817144807,0
62.33,2022-10-07 08:10:38,eeaee807-bde9-4dab-95b3-cb5a7fc2562b,12533be5-c59a-4239-a02d-88b307ab73f4,transfer,West Jessicaview,credit,4267484578722003,0
93.95,2023-05-25 02:03:15,11dbb126-9953-4a9b-992e-fa565921e468,2bc95243-7c69-4e42-9919-842476423828,refund,Morganland,credit,4217136770886957,0
929.67,2022-10-29 08:07:33,b015ff50-a911-43b4-8963-0501d25cadc8,bddeb27b-d205-42ac-881d-3f8540ff0ae4,transfer,West Tiffany,credit,4042297525778743,1
350.92,2023-06-01 01:12:56,4fa6e735-5886-41ff-b2f9-1e449351ec09,5102e1a5-89fb-4f3c-8de2-716b2e81e75e,purchase,Sherichester,debit,5274058675793923,1
430.94,2023-05-14 16:07:13,6381ac19-7adf-409a-a4d8-667e9297fcd7,9598935c-f5b1-45a3-8cdc-45784362fbfd,refund,New Jessica,credit,4580590806553959,0
568.92,2022-12-04 10:37:45,98d7f757-c529-4383-ac56-322db7b66062,6f9ffc53-e4b0-49de-8147-8175a727ff36,purchase,North Joannchester,credit,4571474031871632,0
113.29,2022-11-24 09:29:31,c8a96de4-73d1-48e0-b714-ae9caced17d7,84121188-d865-4a22-b3c0-b5f185073069,refund,West Marc,debit,5702857488705300,0
350.44,2023-05-24 13:28:52,5707851d-ae18-4e1d-afc8-0e2f9d21cc7e,d47a6985-ff80-4ca5-acf3-0c7ff08f46af,purchase,Michaelchester,credit,4883128034618624,1
480.15,2023-01-28 13:45:21,6dd21952-fa79-47e9-be2b-c7b9c77ddab0,f99d7504-bae2-4e36-89c7-8b395799b360,refund,Davidbury,credit,4810852161762764,1
513.97,2023-07-04 09:17:04,842d05e2-a934-4111-8ab9-7abc45565ff7,b746ec31-2646-4c7f-bf63-e353e657af24,purchase,South Sean,credit,4588745171012213,1
58.61,2023-04-11 15:02:43,3022ec32-ef50-4827-8630-a3728ed27df6,a316282d-6add-4e28-bada-a507f0f12f95,transfer,Marioburgh,debit,5589978026371145,0
444.48,2022-11-13 03:09:37,9e6d1eea-b8f7-49ca-87f2-1da6a6f90336,37d54b87-0300-44cd-a883-bf31d68778de,transfer,East Traceyview,credit,4355772521918885,0
662.8,2022-12-02 05:40:18,2f805de8-147d-4b41-bfdd-5e4538aa5d76,bfc07ac5-9602-4090-bee6-2551fe873b09,transfer,North Lori,debit,5572745938200202,0
293.75,2022-12-22 06:06:10,2c2d26fa-d458-43d4-9273-116bd3daf458,48d6cf1f-ab08-4419-ba08-9222dc3d84d1,transfer,West Juan,debit,5106365409775553,0
600.04,2023-08-21 10:05:55,fc72b4e5-261f-459e-9a39-79a6b6018004,fd6e220f-18a3-4c31-b1c0-4659a2a3052b,purchase,East Gregoryton,credit,4018264560404982,0
387.3,2023-08-15 02:28:58,c1200555-7aa1-4441-8f83-232c5459b367,fcc9200d-7f1a-4de9-a2e6-7523fcfc61c6,refund,Port Lonnie,debit,5901790294347436,0
606.11,2023-02-15 20:03:19,42311e76-07f4-4780-939a-715049efa83c,1badd5d8-3721-4997-ac97-94f3fc14d4f8,purchase,Robertaland,credit,4150330180246922,0
898.5,2023-03-08 18:34:47,f044f668-2701-430a-8f48-e3e522725a04,e4bf0076-2a0a-408e-ba0a-22c09fcd4820,refund,West Yvonne,debit,5679625002967589,1
984.87,2022-10-04 08:29:30,d6251fb3-9019-4844-b18d-99400f51506c,3b799241-9b7f-4ad6-988c-430d3d8565e4,transfer,Maxwellfurt,debit,5959264283961876,1
967.46,2023-01-04 08:01:16,d3e9c9ef-54fa-4536-a023-6288f7373ba6,234000e7-159a-4f4d-81e2-1f4fd4d5b485,purchase,Alvaradoborough,debit,5002909651271910,0
119.72,2023-07-08 13:25:53,a3033468-fb12-40fc-b132-7d917dbde4d2,dd10174f-3d60-42ab-9e20-1bd2252064ba,refund,Samuelstad,credit,4864703419212625,0
720.44,2023-06-25 01:17:47,b33777db-e257-4585-b608-c5993a46c561,e19bc01b-b67b-4a6a-8a58-1f267583c877,refund,East Christine,credit,4748466675896727,0
272.54,2023-08-27 00:43:59,83f08289-a349-4d70-a613-17cadbb2bd94,49570a70-d116-45e0-805b-c37edf007d08,transfer,Port Mallory,credit,4091369431888587,0
995.97,2022-11-06 03:26:20,3406af4a-d6c3-410b-8274-5cc8fe0b8a6c,04f7796f-1033-4b91-874f-5b2f9f387aed,purchase,West Troy,credit,4220233716840639,0
791.2,2023-09-05 23:42:44,7ae63266-e342-4cc3-b6e1-1f84103be99b,fbaa11a8-204a-430c-ae0a-823205d2a49d,refund,North Taylor,debit,5404280436235081,1
577.54,2023-06-06 22:20:44,ffe13f32-a65f-423c-b453-12ad65757700,b6fb9ee0-7c6d-4176-ad69-9cb15aaa16a1,transfer,Normanmouth,debit,5483178890114930,0
944.28,2023-08-10 03:31:43,26e24643-4087-4401-a437-b5afd8163a50,023997ed-6fd2-4e04-8982-74a91e9dc948,transfer,North Barbara,credit,4341872128729038,1
599.08,2023-03-08 23:49:39,49b4a918-9dde-4126-820f-6cddc973aa4f,cdfd6f38-ebcf-4321-870f-e087d26b2547,purchase,Greenestad,debit,5000910383139330,1
100.71,2023-07-07 16:31:52,168673a1-8fca-4082-836e-c4ee2b536650,ae258547-45a7-422d-9dc2-979f448f1b10,refund,Webbburgh,debit,5226795852932313,1
